strategy,run,metric,batch,value
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,165,98.88
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,166,97.26
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,167,97.91
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,168,97.91
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,169,96.93
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,170,97.26
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,171,97.50999999999999
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,172,98.31
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,173,97.58
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,174,97.91
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,175,97.67
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,176,97.09
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,177,98.14
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,178,97.35000000000001
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,179,97.11
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,180,98.15
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,181,97.99
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,182,98.07000000000001
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,183,97.91
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,184,97.59
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,185,97.58
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,186,97.35000000000001
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,187,97.5
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,188,97.5
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,189,97.83
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,190,97.99
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,191,97.25
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,192,97.18
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,193,97.66
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,194,97.26
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,195,97.42
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,196,98.31
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,197,97.58
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,198,97.99
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,199,97.43
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,200,98.15
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,201,98.07000000000001
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,202,97.75
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,203,97.58
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,204,97.99
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,205,98.15
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,206,98.39
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,207,97.5
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,208,97.58
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,209,97.67
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,210,97.99
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,211,98.22999999999999
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,212,97.59
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,213,97.26
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,214,97.18
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,215,97.67
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,216,97.42
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,217,98.07000000000001
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,218,97.34
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,219,97.99
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,220,97.99
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,221,96.85000000000001
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,222,97.18
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,223,97.83
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,224,97.02
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,225,97.83
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,226,97.43
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,227,98.47
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,228,97.99
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,229,97.42
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,230,97.35000000000001
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,231,97.34
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,232,97.33000000000001
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,233,97.75
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,234,97.58
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,235,97.82
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,236,97.83
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,237,96.93
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,238,97.83
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,239,97.58
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,240,97.89999999999999
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,241,97.99
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,242,97.50999999999999
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,243,97.99
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,244,97.5
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,245,97.83
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,246,97.59
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,247,97.91
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,248,97.58
Pure KL,exp-tsc-8k-purekl-t1-48h-3L-3.4M-1,Accuracy,249,98.22999999999999
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,1,4.438021
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,2,2.83415
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,3,2.651335
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,4,2.429991
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,5,2.110856
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,6,1.76738
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,7,1.461939
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,8,1.13604
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,9,0.887991
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,10,0.696327
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,11,0.5437
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,12,0.419577
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,13,0.332436
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,14,0.283616
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,15,0.229149
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,16,0.180723
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,17,0.16624
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,18,0.169802
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,19,0.201745
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,20,0.165399
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,21,0.147129
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,22,0.115425
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,23,0.129131
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,24,0.107841
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,25,0.16136
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,26,0.183396
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,27,0.131699
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,28,0.125321
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,29,0.125904
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,30,0.113575
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,31,0.090284
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,32,0.094704
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,33,0.099755
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,34,0.10716
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,35,0.098366
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,36,0.083329
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,37,0.103167
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,38,0.088541
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,39,0.090603
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,40,0.087382
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,41,0.07151
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,42,0.090066
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,43,0.080231
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,44,0.083552
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,45,0.088864
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,46,0.071173
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,47,0.08727
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,48,0.07312
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,49,0.075214
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,50,0.064869
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,51,0.0654
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,52,0.067943
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,53,0.068456
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,54,0.060405
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,55,0.078407
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,56,0.071941
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,57,0.065537
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,58,0.062124
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,59,0.056798
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,60,0.069758
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,61,0.072187
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,62,0.072754
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,63,0.069135
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,64,0.055721
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,65,0.057752
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,66,0.079445
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,67,0.060375
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,68,0.056358
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,69,0.073589
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,70,0.052758
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,71,0.052164
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,72,0.06372
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,73,0.048616
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,74,0.064421
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,75,0.070241
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,76,0.069438
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,77,0.072746
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,78,0.082025
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,79,0.079808
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,80,0.068637
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,81,0.07389
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,82,0.072677
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,83,0.065169
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,84,0.06404
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,85,0.064882
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,86,0.048881
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,87,0.057708
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,88,0.053318
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,89,0.057325
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,90,0.070421
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,91,0.054833
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,92,0.065794
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,93,0.052245
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,94,0.04786
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,95,0.071579
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,96,0.058009
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,97,0.054946
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,98,0.054235
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,99,0.056766
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,100,0.060899
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,101,0.053582
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,102,0.058387
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,103,0.053979
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,104,0.05571
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,105,0.052774
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,106,0.05353
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,107,0.053096
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,108,0.053134
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,109,0.060776
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,110,0.070392
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,111,0.068324
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,112,0.056203
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,113,0.054382
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,114,0.054083
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,115,0.055634
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,116,0.060715
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,117,0.062978
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,118,0.057214
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,119,0.06279
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,120,0.054491
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,121,0.049983
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,122,0.058762
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,123,0.055505
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,124,0.05641
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,125,0.054045
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,126,0.051978
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,127,0.05923
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,128,0.055872
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,129,0.052827
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,130,0.044353
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,131,0.06491
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,132,0.058995
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,133,0.068044
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,134,0.061639
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,135,0.055874
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,136,0.076562
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,137,0.049781
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,138,0.048209
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,139,0.05328
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,140,0.055949
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,141,0.051568
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,142,0.051348
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,143,0.057382
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,144,0.057559
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,145,0.058863
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,146,0.047562
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,147,0.054223
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,148,0.064824
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,149,0.062221
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,150,0.044711
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,151,0.065483
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,152,0.055962
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,153,0.052405
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,154,0.063072
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,155,0.052011
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,156,0.055625
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,157,0.053087
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,158,0.042221
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,159,0.058951
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,160,0.040733
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,161,0.042614
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,162,0.050368
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,163,0.053141
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,164,0.05749
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,165,0.037239
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,166,0.061315
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,167,0.048099
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,168,0.059167
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,169,0.060282
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,170,0.072078
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,171,0.066869
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,172,0.045036
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,173,0.0518
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,174,0.056429
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,175,0.05516
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,176,0.075145
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,177,0.061532
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,178,0.053475
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,179,0.058156
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,180,0.044586
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,181,0.050191
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,182,0.050592
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,183,0.054474
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,184,0.057122
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,185,0.056957
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,186,0.058663
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,187,0.063245
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,188,0.049589
KL/CE annealing,exp-tsc-8k-kl99to50-t1-48h-3L-3.4M-1,Loss,189,0.049564
